"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Congo, Rep.","COG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3472.77777436638","3576.70253493556","3651.80159593502","3600.60745513972","3379.8124362685","3488.56178632378","3600.74436203108","3538.74488510838","3606.21467879067","3462.03062975465","3699.22840624596","3813.74770850913","3938.43223058317","3929.60019058186","4052.51320216562","4363.25091354379","4695.68828973156","4350.75200478212","4555.98509014028","4959.39624417032","5349.82956075429","5428.24153532541","6335.78575193988","6069.00098516396","5931.1339160899","4639.74451767185","3839.96160000024","4234.65988322969","4022.74881361541","3987.49015807688","3620.96829731244",
"Colombia","COL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5009.02621651842","5179.46640127616","5405.42311685943","5720.4274690818","6066.87070996469","6397.80664582717","6531.43469155337","6758.27056919241","6758.52574907649","6460.90682665561","6690.37375083775","6843.73903680457","7018.08201847342","7319.54321218707","7806.05050932725","8324.75468840448","9035.56563955056","9781.97040788477","10179.2448415524","10258.9708392748","10731.645914959","11604.102283016","12018.6512847411","12727.764931531","13307.4245015783","13265.7972569151","13812.0960563446","14171.3205005648","14865.8932403218","15621.0873671586","14570.2367427105",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1586.40057229871","1506.6259838597","1624.21139440209","1663.8360757794","1564.39235740295","1609.20803280688","1573.70671221599","1622.15080355529","1618.1620589992","1630.49703427557","1801.76413418643","1838.35545633933","1865.26716452511","1894.19995695565","1936.00679812712","2004.64086829639","2069.87974361153","2091.74198352579","2165.07542529474","2197.80866358571","2252.87770644599","2337.02761944511","2511.50597918595","2636.47297637723","2716.82752451541","2709.56253991486","2863.85204380798","3032.26213308112","3146.90174765251","3188.1754621661","3151.9571447805",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1062.87588559079","1087.61468314633","1200.99933897987","1298.94787737467","1537.69373354576","1747.1956456787","1934.75764195207","2141.13862103331","2387.45416122879","2642.84007734944","3032.19718269795","3113.16097707704","3273.95008970364","3420.20063315025","3813.68919727303","4146.06695277215","4552.22942052653","5316.85498281318","5711.2759169575","5613.7465582812","5692.54910540752","5966.84799990471","5818.90305855813","5792.91983252115","5748.09623755065","5994.40710298456","6322.91323439408","6643.17989182913","7028.99309072646","7475.12251980896","6374.26777606119",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5026.15966934218","5176.70608705563","5633.29212817483","6019.01594129034","6264.61095552821","6498.76876156747","6546.78537307213","6865.12040575859","7273.0219841163","7527.64789973075","7838.4399168426","8142.67203460157","8414.65774949844","8805.39497374121","9305.99188360408","9836.96227015174","10727.2032806153","11760.0655163335","12392.2856767078","12219.9404904944","12863.8495103757","13545.9317746231","14321.5183732954","15005.9193570501","16067.3307687659","17090.796576083","19075.0044670019","20347.0347715873","21022.7651850904","21833.966610898","21143.342816956",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6145.53255798286","6437.4932175815","6732.30575003061","7056.09402121632","7346.76165945519","7651.8700683208","8001.93045912128","8398.32553568429","8564.75395652434","9034.52538615742","9508.20034633955","9863.57469963687","10332.6356863363","11121.5084582033","11829.2955664618","12551.6018392409","13782.8884193703","14557.2133454376","14971.5006221628","14472.9417166755","14763.3429866815","15147.3806594038","15109.9450074067","15344.0698600434","15471.3617050695","15224.0885436972","15154.5032414211","15737.8041148569","16337.5732580626","16651.2578206471","15620.7299057159",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22701.9604438782","23897.7519760967","24342.3445432778","24358.3499396975","24637.5808585686","24932.8903409633","25445.7018014155","26251.0517831728","27005.292515917","26890.91975277","26884.2709168924","27224.4009690808","26175.4939023336","25921.158411774","25379.297699527","25090.2081248596","24808.4036650153","25475.4896636129","25656.4585326602","25530.2068655375","21405.8505163435",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71406.655340209","73399.6882760133","72406.3431566275","65886.3297753441","63298.1776464306","64014.7419684634","62795.9026761888","62440.0072218164","63067.4199221543","64233.533979905","66639.5510604135","69753.0897229101","73507.5695160568","76747.6663062938","71567.3808143183",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13316.1284159145","13513.8684161661","14724.1038265358","14816.322754029","15697.4904174382","17054.8356707846","17276.9473182784","17774.4348390723","18757.9774086351","19662.7000348346","21297.77084194","22871.7203952354","23556.3185266039","24254.7959809354","25923.2334822354","27763.2263803954","29975.324186549","32841.7194326633","34830.1217363099","33909.7338795686","33449.0863922437","33313.4700633805","31834.7201145622","30375.1189156952","30080.3000080402","31815.1397351446","35719.0663731245","38050.8577356233","40476.3862698991","41514.5105084213","38458.1912618072",
"Czech Republic","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12772.9466374538","11699.2064423843","11893.0434142821","12169.7031632575","12786.5664798615","13825.9457265563","14653.6203763834","14819.4946406748","14977.1160006432","15396.3117820518","16242.5431891497","17628.6771451603","18252.5727653685","19517.9356689444","20914.7332340539","22095.3878539836","23891.7047437885","26250.4764062027","27974.487131849","27781.9446709234","27903.2587161981","29001.3680365492","29254.7312685144","30818.1081558477","32502.4753540118","33899.2865661657","36097.7052556977","38824.8879170919","41134.0898758874","43316.3274410414","42049.1859541573",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19415.9835991175","20944.7984572022","21668.6787566872","21821.4724179128","22741.4969100858","23507.6905356708","24019.3435410224","24564.129070046","25344.0441172764","26291.2110793898","27210.8722581114","28380.8115526088","29178.6374658122","29877.3263697634","31307.861593288","31794.0960095207","34114.6212431731","36243.4604251244","37802.3874303197","36842.9161976042","38982.4263045636","42541.5310884096","43359.6148271723","44993.8927459315","47011.5510935131","47609.7810045816","50579.6839299266","53071.4555699913","55142.3187778789","56284.9805214619","54263.649614552",
"Djibouti","DJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4103.94120366257","4289.03424993655","4574.44985165724","4692.55068910026","4885.20503911992","5339.26107514241","5768.83108992215","5779.60986998271",
"Dominica","DMA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4296.10075399383","4504.12222120903","4688.99788132691","4885.05899369007","4975.21880081356","5229.00845943356","5503.3533115728","5751.84724577107","6071.29279551137","6212.18036708086","6516.29143017317","6652.96393727246","6551.18517229743","7070.25843973391","7451.80800128178","7713.17410884693","8300.62876800022","9054.99374766821","9884.01154811376","9840.2388784557","10017.7618724744","10199.1242353027","9946.83026464519","10145.9193773568","10909.3766283126","11141.2010963286","11949.5340594635","11304.0433278877","11804.345863069","12892.0210996239","10849.1867569581",
"Denmark","DNK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18199.6642763962","19027.9017279712","19776.8881688147","20180.2769696753","21637.0919968272","22641.3419712986","23682.9947881579","24919.7177760022","25813.0130947329","26653.8239044055","28670.589999229","29450.0429841243","30640.3456230968","30788.6245747735","32911.4015319318","34150.1594558945","37284.4547535413","38958.859532939","41278.3268270571","40361.0963878281","43035.8920627169","44403.3848413929","44803.9682421214","46726.8541437832","47901.4473627066","49045.3391904109","51976.0057060956","55356.680780178","57456.6118315406","59896.5674986035","60551.6401721314",
"Dominican Republic","DOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3666.0428142786","3753.75223624139","4190.60246451125","4521.56248214795","4653.57452563067","4934.24445602333","5235.5440725326","5708.18806401178","6062.52134609187","6414.73934955343","6760.12887876537","6973.54280520399","7295.05736783111","7226.72128148795","7506.73376097639","8356.00840221911","9274.89754992466","10098.6989654173","10491.6151457835","10539.3989175546","11410.3534599665","11869.1230948161","11900.4850051553","12482.1621152034","13475.0111677589","14740.8268674233","16109.8636711409","16735.3644228294","18137.0523994947","19191.5803869457","17928.9770702416",
"Algeria","DZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6912.08714117256","6888.50994981191","7005.70076285362","6866.88911745849","6807.95166232568","7078.35117951258","7373.07499715188","7465.89958356471","7816.77214903166","8068.2966884468","8446.58774102862","8775.11790745312","9293.83714349081","10019.3578919395","10591.0381897757","11405.6425223873","11776.0404022627","12311.0384280957","12643.1514779138","12722.3786946243","13095.449178663","13500.0447902878","13303.3275185881","13056.8025915699","13003.2668603131","12015.6405282427","11624.3407751545","11737.4012353821","11909.9298247204","12009.248207942","11320.0188196636",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1443.53738807034","1583.30520430014","1759.91092200284","1963.04561335841","2181.68546217127","2409.79329311247","2636.90599801735","2830.04642059101","2851.28006081311","3028.34789868188","3289.87119112671","3546.51930609238","3843.76805725161","4212.08385807017","4663.80694342092","5219.43371500618","5890.81095685402","6709.85205761267","7348.36316489292","7895.61918212185","8691.0368509322","9533.42455400879","10325.9570359192","10908.6728981907","11407.7667707191","11728.3839146587","12238.5623354521","12903.4243245362","13964.9840802432","14935.6218251754","15169.480056106",
"Early-demographic dividend","EAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2921.94937342534","3097.37290946621","3232.03826477582","3322.35600948007","3425.5318466957","3549.31401040111","3743.99038228167","3899.29357821214","3859.72266341676","3936.39222530891","4137.56561316815","4231.90539771491","4308.89463195869","4550.42126710232","4905.26586413223","5279.32241894064","5711.85900827738","6132.2518269085","6420.56809373293","6520.09371099793","6926.49821318763","7330.93303544649","7700.31002300798","7940.17520677183","8159.93687370007","8257.49387493433","8544.07741217876","8963.45945822965","9399.49785147054","9672.80386512908","9248.23514349933",
